date,ticker,open,high,low,close,volume
2021-09-03,AAPL,150.24067718201943,151.09077442910467,149.58601418638187,150.76832580566406,57808700
2021-09-07,AAPL,151.42301943650597,153.660598936694,150.85629279363835,153.10365295410156,82278300
2021-09-08,AAPL,153.38697789342345,153.4456022050819,150.45564303417842,151.55978393554688,74420200
2021-09-09,AAPL,151.93112186962642,152.53692642541913,150.42636132134103,150.5436248779297,57305700
2021-09-10,AAPL,151.45233157203938,151.92134106933233,145.2965241455898,145.5603485107422,140893200
2021-09-13,AAPL,147.18235774668085,147.9542695218118,145.34538275990522,146.1270751953125,102404300
2021-09-14,AAPL,146.9087364700221,147.61225802171091,143.54747014740659,144.72976684570312,109296300
2021-09-15,AAPL,145.15972903193406,146.01959220126037,143.01985176888803,145.6189727783203,83281300
2021-09-16,AAPL,145.04246503666727,145.56033305169905,143.8503875542624,145.3844451904297,68034100
2021-09-17,AAPL,145.41377207009813,145.41377207009813,142.42379770872697,142.71693420410156,129868800
2021-09-20,AAPL,140.50869758793672,141.5248874282257,138.03660561412693,139.6683807373047,123478900
2021-09-21,AAPL,140.63571172252995,141.2903898304163,139.51203897648207,140.14715576171875,75834000
2021-09-22,AAPL,141.1437536993702,143.0784303016391,140.41092007174154,142.51171875,76404300
2021-09-23,AAPL,143.29344195401745,143.71360778815728,142.30656438659437,143.46932983398438,64838200
2021-09-24,AAPL,142.326156098261,144.09472666386026,142.22843892167242,143.55731201171875,53477900
2021-09-27,AAPL,142.14045701354505,142.6192471706429,140.52822848156046,142.04273986816406,74150700
2021-09-28,AAPL,139.97123697906306,141.4369043819852,138.44694526555043,138.6619110107422,108972300
2021-09-29,AAPL,139.2091217179658,141.14379894035906,138.77919013309102,139.56088256835938,74602000
2021-09-30,AAPL,140.37187163149707,141.075393254431,138.04634099404652,138.2613067626953,89056700
2021-10-01,AAPL,138.65216064526572,139.64881887167329,135.9260252404235,139.38499450683594,94639600
2021-10-04,AAPL,138.5153657120816,138.9550779570537,135.10525501528176,135.95533752441406,98322000
2021-10-05,AAPL,136.29733265175278,138.98439014714222,136.1703033445533,137.8802490234375,80861100
2021-10-06,AAPL,136.27778622694314,138.8964387383312,135.20295726507902,138.7498779296875,83221100
2021-10-07,AAPL,139.78562915042673,140.9190825580318,139.45341467529775,140.01036071777344,61732700
2021-10-08,AAPL,140.73336744507444,140.87992820552267,139.29701235452882,139.6292266845703,58773200
2021-10-11,AAPL,139.0137022391212,141.49555969160025,138.56422424355534,139.5413360595703,64452200
2021-10-12,AAPL,139.95167482917654,139.97122123368786,137.81179827609876,138.2710418701172,73035900
2021-10-13,AAPL,138.00726310614547,138.16358964828814,136.0139468710265,137.684814453125,78762700
2021-10-14,AAPL,138.85736070158842,140.58685278975153,138.27108764845218,140.46958923339844,69907100
2021-10-15,AAPL,140.47935479013262,141.58348088448486,140.22529620330172,141.5248565673828,67940300
2021-10-18,AAPL,140.16667221392322,143.47908032380766,139.88331637742027,143.1957244873047,85589200
2021-10-19,AAPL,143.64520263819782,145.75576773810008,143.19573955238386,145.3551483154297,76378900
2021-10-20,AAPL,145.29653919398467,146.32250968957678,144.72981249251907,145.84371948242188,58418800
2021-10-21,AAPL,145.40399172614036,146.21499623763387,144.4855043297612,146.05865478515625,61421000
2021-10-22,AAPL,146.26387023963363,146.74264548774926,145.23789985010384,145.28675842285156,58883400
2021-10-25,AAPL,145.27694716693773,145.95115656405432,144.24121124480388,145.2378692626953,50720600
2021-10-26,AAPL,145.91209424092938,147.38752756365847,145.5994113354405,145.90232849121094,60893400
2021-10-27,AAPL,145.94139101285785,146.30291753836434,145.09130868119013,145.4430694580078,56094900
2021-10-28,AAPL,146.39091463893837,149.66423061689264,146.29319748336883,149.07797241210938,100077900
2021-10-29,AAPL,143.85037288076313,146.5081176612954,143.05891485963772,146.37132263183594,124953200
2021-11-01,AAPL,145.57991030936387,146.2736514231289,144.41714473918745,145.55059814453125,74588300
2021-11-02,AAPL,145.25743118168475,148.10082985163274,145.2476505224247,146.5863037109375,69122000
2021-11-03,AAPL,146.94783044977856,148.49166875101167,146.39088452432864,148.0226593017578,54511500
2021-11-04,AAPL,148.1105804313896,148.94111635864294,147.19209312751175,147.50477600097656,60394600
2021-11-05,AAPL,148.6300964838691,148.93344079375584,146.83937063089465,148.03318786621094,65463900
2021-11-08,AAPL,148.16042562432813,148.3169952703634,146.93725326087116,147.21124267578125,55020900
2021-11-09,AAPL,146.9764096836031,148.1800072843551,146.83941495612973,147.5733184814453,56787900
2021-11-10,AAPL,146.80022003816552,146.90785977516097,144.67679516407316,144.7452850341797,65187100
2021-11-11,AAPL,145.76298280044355,146.22288178403127,144.5104408038777,144.6963653564453,41000000
2021-11-12,AAPL,145.24437287945577,147.17209373098063,144.3147648635999,146.77090454101562,63804000
2021-11-15,AAPL,147.14275496726236,148.62035691017905,146.22292685396968,146.78070068359375,59222800
2021-11-16,AAPL,146.72196856987298,148.23870523347338,146.1348398835429,147.75921630859375,59256200
2021-11-17,AAPL,147.75919078814144,151.67334153749616,147.7494107865361,150.1957550048828,88807000
2021-11-18,AAPL,150.4110299216061,155.26456834184324,149.765191484069,154.4817352294922,137827700
2021-11-19,AAPL,154.26646446197273,157.56414670764048,153.17050700157068,157.10423278808594,117305600
2021-11-22,AAPL,158.20997149701574,162.14369731452808,157.54457301404287,157.56414794921875,117467900
2021-11-23,AAPL,157.6619859753906,158.3273993610191,155.64620074677185,157.94577026367188,96041900
2021-11-24,AAPL,157.29995411244806,158.66012108108276,156.2137765381209,158.46441650390625,69463600
2021-11-26,AAPL,156.14526203093936,157.00636502097973,153.0041495633598,153.44448852539062,76959800
2021-11-29,AAPL,155.94955010034442,157.7304958999759,155.38199643665857,156.80088806152344,88748200
2021-11-30,AAPL,156.55627065978888,161.9675835913138,156.48776584559891,161.75230407714844,174048100
2021-12-01,AAPL,163.88548659020162,166.64497001692308,160.99880341826756,161.23365783691406,152052500
2021-12-02,AAPL,155.3331118145511,160.6759203936693,154.41328379839803,160.245361328125,136739200
2021-12-03,AAPL,160.4997512359703,161.41957902573364,156.29203631008477,158.3665313720703,118023100
2021-12-06,AAPL,160.76397340255957,164.27693555746282,160.7541933995356,161.77188110351562,107497000
2021-12-07,AAPL,165.4511829707639,167.89752761795768,164.72705957992557,167.506103515625,120405400
2021-12-08,AAPL,168.4357343791699,172.18353634737676,167.03641741062992,171.32241821289062,116998900
2021-12-09,AAPL,171.15604705270513,172.95655298827864,170.18728927314578,170.8135528564453,108923700
2021-12-10,AAPL,171.4495967498973,175.77473158616564,170.94075296583623,175.5985870361328,115402700
2021-12-13,AAPL,177.23275419312068,178.22108688608395,171.76273170193855,171.96823120117188,153237000
2021-12-14,AAPL,171.48872330598167,173.92528743178815,168.51397541726456,170.58847045898438,139380400
2021-12-15,AAPL,171.35175229088827,175.6475325738547,168.611843504033,175.4518280029297,131063300
2021-12-16,AAPL,175.4322831196354,177.25236431050817,167.08535557027756,168.5629425048828,150185800
2021-12-17,AAPL,166.2829122189755,169.74694420568176,166.0480727156741,167.46694946289062,195432700
2021-12-20,AAPL,164.66834446331637,166.91898445345717,163.8659512088188,166.10679626464844,107499100
2021-12-21,AAPL,167.87792030585337,169.48272148768493,165.49028600162353,169.27723693847656,91185900
2021-12-22,AAPL,169.32617236411534,172.08565609490324,168.45527432954148,171.87037658691406,92135300
2021-12-23,AAPL,172.07586375572322,173.0544014741378,171.50831008728667,172.4966278076172,68356600
2021-12-27,AAPL,173.28926405046633,176.54779687853835,173.26970404402934,176.45973205566406,74919600
2021-12-28,AAPL,176.29336988152778,177.43825729141835,174.69834852343934,175.44203186035156,79144300
2021-12-29,AAPL,175.48119097181373,176.75329313798875,174.3167285642682,175.53012084960938,62348900
2021-12-30,AAPL,175.61820512711046,176.69460283265636,174.2678179931173,174.37545776367188,59773000
2021-12-31,AAPL,174.26780109643352,175.38333364161016,173.45561289396153,173.75897216796875,64062300
2022-01-03,AAPL,174.01337226981713,178.95499096160628,173.895952516217,178.10365295410156,104487900
2022-01-04,AAPL,178.71035458130368,179.01369889567948,175.2756775127618,175.84323120117188,99310400
2022-01-05,AAPL,175.7551459173302,176.30312460609773,170.89181265756935,171.16580200195312,94537600
2022-01-06,AAPL,168.99347567343597,171.53767993498516,167.95622799076347,168.30850219726562,96904000
2022-01-07,AAPL,169.1793866130696,170.40255876885018,167.3593058480161,168.47483825683594,86709100
2022-01-10,AAPL,165.45119229098708,168.79779016511287,164.56071920573362,168.49444580078125,106765600
2022-01-11,AAPL,168.62165897014336,171.42026304461638,167.1538521125257,171.32241821289062,76138300
2022-01-12,AAPL,172.34010543507006,173.3773533119361,171.06801799743715,171.7627716064453,74805200
2022-01-13,AAPL,172.00739332853072,172.8293615927784,168.1030216763988,168.49444580078125,84505800
2022-01-14,AAPL,167.66266389110206,170.05029852382498,167.4180294399018,169.3555450439453,80440800
2022-01-18,AAPL,167.82902257608225,168.83691537487223,165.77410203397278,166.15573120117188,90956700
2022-01-19,AAPL,166.3514456378891,167.40826837840387,162.37858408989868,162.662353515625,94815000
2022-01-20,AAPL,163.3962221186515,166.0382709410417,160.6563135530504,160.97923278808594,91420500
2022-01-21,AAPL,160.89118731707072,162.76019814543096,158.81669190708894,158.92433166503906,122848900
2022-01-24,AAPL,156.58565431735994,158.81671975397313,151.37982501105924,158.15130615234375,162294600
2022-01-25,AAPL,155.56793581393717,159.26680751652682,153.65001008067688,156.35076904296875,115798400
2022-01-26,AAPL,159.99092174206848,160.86181974023197,154.43283450239605,156.2626953125,108275300
2022-01-27,AAPL,158.96346843901696,160.32363543352318,154.88296745549835,155.80279541015625,121954600
2022-01-28,AAPL,162.15350702087153,166.69392186078738,159.30595841103175,166.67434692382812,179935700
2022-01-31,AAPL,166.5080288685089,171.24414918238276,165.87197021276285,171.02886962890625,115541600
2022-02-01,AAPL,170.2753591337895,171.08754730875657,168.61184784118433,170.86248779296875,86213900
2022-02-02,AAPL,170.9994831805343,172.105235689561,169.6099612749151,172.0660858154297,84914300
2022-02-03,AAPL,170.73526997176376,172.45750604377838,168.4259201826274,169.18917846679688,89418100
2022-02-04,AAPL,168.20939100229583,170.5804825811808,167.22960653014735,168.90504455566406,82465400
2022-02-07,AAPL,169.36555780513737,170.43351937589156,167.49416572772904,168.1898193359375,77251200
2022-02-08,AAPL,168.25837758980256,171.80520742660315,167.96443926792173,171.29571533203125,74829200
2022-02-09,AAPL,172.4910539110368,173.07891560572492,171.36429283315064,172.71640014648438,71285000
2022-02-10,AAPL,170.61968723864308,171.93259499604034,168.08204874852603,168.64051818847656,90865900
2022-02-11,AAPL,168.8462260725419,169.58106427952197,164.64294315643573,165.23081970214844,98670700
2022-02-14,AAPL,163.98650420148718,166.15183422384362,163.19288125878157,165.4659881591797,86185500
2022-02-15,AAPL,167.5137664381475,169.45373566949445,166.80832036305304,169.29696655273438,62527400
2022-02-16,AAPL,168.37599760906474,169.8358671652493,166.61238225395954,169.0618438720703,61177400
2022-02-17,AAPL,167.57251856143097,168.43473358576446,165.06427298190405,165.4659881591797,69589300
2022-02-18,AAPL,166.3870146722984,167.0924457737123,162.83039207397334,163.91795349121094,82772700
2022-02-22,AAPL,161.64484588368407,163.32028399061443,158.87205389872815,160.99819946289062,91162800
2022-02-23,AAPL,162.1935610537394,162.79123034968327,156.5206139252959,156.8341522216797,90009200
2022-02-24,AAPL,149.49550590272597,159.55789590082478,148.92722915533128,159.4501190185547,141147500
2022-02-25,AAPL,160.52789462372328,161.78201763247694,157.61793335879435,161.51748657226562,91974200
2022-02-28,AAPL,159.76364417956287,162.07593599497437,159.14637521454355,161.78199768066406,95056600
2022-03-01,AAPL,161.3704791343853,163.232078365881,158.69567205028895,159.9008026123047,83474400
2022-03-02,AAPL,161.06680119053394,163.97676285442304,159.6559088746692,163.19293212890625,79724800
2022-03-03,AAPL,165.06432138955572,165.4954290281514,162.20335200198932,162.86959838867188,76678400
2022-03-04,AAPL,161.16473673176029,162.20330577402447,158.82305268070243,159.8714141845703,83737200
2022-03-07,AAPL,160.05760426701897,161.6840502038395,155.82492784594277,156.07968139648438,96418800
2022-03-08,AAPL,155.60938587479396,159.58730866544224,152.65043241487155,154.2572784423828,131148300
2022-03-09,AAPL,158.21558423430952,160.1065759424101,156.187438255504,159.65586853027344,91454900
2022-03-10,AAPL,156.96149116992498,157.1476526374479,152.82679892923494,155.31546020507812,105342000
2022-03-11,AAPL,155.71711132575638,156.0600418102309,151.37667406119195,151.60202026367188,96970100
2022-03-14,AAPL,148.38838787929845,151.00441119995835,147.06568752183824,147.57516479492188,108732100
2022-03-15,AAPL,147.8494883910694,152.4250955746164,147.34001116939965,151.9547882080078,92964300
2022-03-16,AAPL,153.8751690879972,156.76553056777536,151.3375306500096,156.3638153076172,102300200
2022-03-17,AAPL,155.40362432397723,157.7453087439647,154.44343967423552,157.37298583984375,75615400
2022-03-18,AAPL,157.2652009907308,161.1549465596943,156.53036263312293,160.66505432128906,123511700
2022-03-21,AAPL,160.20455132045697,162.98715054298916,159.71465909153343,162.03675842285156,95811400
2022-03-22,AAPL,162.16411234772428,165.9950729796282,161.57625067180703,165.40721130371094,81532000
2022-03-23,AAPL,164.59402668830268,169.1500192740017,164.2608885491977,166.76914978027344,98062700
2022-03-24,AAPL,167.60195565228418,170.61969409297694,166.769147690774,170.55111694335938,90131400
2022-03-25,AAPL,170.36491195893058,171.73660410420254,169.2577508307534,171.18792724609375,80546200
2022-03-28,AAPL,168.6895171187773,172.17754799227433,168.5229555265403,172.05018615722656,90371900
2022-03-29,AAPL,173.11812439551318,175.39121664425457,172.7751938429614,175.3422393798828,100589400
2022-03-30,AAPL,174.9405154603071,175.97908457885987,173.12790825883917,174.17628479003906,92633200
2022-03-31,AAPL,174.2448693810398,174.4310308254092,170.8744083575564,171.08016967773438,103049300
2022-04-01,AAPL,170.51188591642043,171.34470867552832,168.46414001265768,170.78622436523438,78751300
2022-04-04,AAPL,171.0409871856376,174.8817406281064,170.9136104166494,174.83274841308594,76468400
2022-04-05,AAPL,173.91176443413826,174.6955950948926,170.89402610794616,171.52108764648438,73401800
2022-04-06,AAPL,168.87566890286308,170.11999949152553,166.69075350018778,168.35638427734375,89058800
2022-04-07,AAPL,167.69992580849703,169.85544881098227,166.41641045043957,168.6601104736328,77594700
2022-04-08,AAPL,168.30738857225097,168.30738857225097,165.77954264267717,166.65155029296875,76575500
2022-04-11,AAPL,165.29947642014864,165.61299973690032,162.1543610861938,162.39930725097656,72246700
2022-04-12,AAPL,164.6233833916544,166.435975608999,163.27127610008927,164.27066040039062,79265200
2022-04-13,AAPL,164.00611547230426,167.5823226689275,163.39865390857594,166.95526123046875,70618900
2022-04-14,AAPL,167.17081545269417,167.80768430539896,161.70361651341247,161.9485626220703,75329400
2022-04-18,AAPL,160.60627109784113,163.23210129361956,160.2633554980497,161.7330322265625,69023900
2022-04-19,AAPL,161.68405307765963,164.42745284930518,160.59649161266293,164.01593017578125,67723800
2022-04-20,AAPL,165.34843439183405,165.4660187034269,162.74221886501599,163.849365234375,67929800
2022-04-21,AAPL,165.49540922825548,168.06243992326603,162.55605562621574,163.0557403564453,87227800
2022-04-22,AAPL,163.0949398073809,164.47642463552896,158.23520194954875,158.5193328857422,84882400
2022-04-25,AAPL,157.8628653370747,159.87142644375086,155.25665006996203,159.58729553222656,96046400
2022-04-26,AAPL,158.9700412464134,159.0582182667308,153.55183394880203,153.63021850585938,95623200
2022-04-27,AAPL,152.75821530720194,156.55976925790796,152.23893068313222,153.40487670898438,88063200
2022-04-28,AAPL,156.0306713643422,161.19413952588084,155.71713316880462,160.33192443847656,130216800
2022-04-29,AAPL,158.5683119363977,162.84017274008735,154.0711048951049,154.4630126953125,131747600
2022-05-02,AAPL,153.54203875876948,155.03130046543404,150.17157761678854,154.7667694091797,123055300
2022-05-03,AAPL,154.95292717961667,157.46118829235783,153.15993453329665,156.25604248046875,88966500
2022-05-04,AAPL,156.44219580516028,163.1145261346623,156.04048055543203,162.66383361816406,108256500
2022-05-05,AAPL,160.5376906280676,160.76303686900772,151.8175999162394,153.60081481933594,130525300
2022-05-06,AAPL,153.0807608024048,156.44636712680793,151.2851189689877,154.32691955566406,116124600
2022-05-09,AAPL,152.0210492953049,152.90416000742098,148.6456508199546,149.20494079589844,131577900
2022-05-10,AAPL,152.599963074193,153.7970575708187,150.05858149525076,151.60891723632812,115366700
2022-05-11,AAPL,150.6179132038416,152.53129738037643,143.07229678522884,143.7493438720703,142689800
2022-05-12,AAPL,140.08936442340104,143.45495579096956,136.19390367446763,139.88330078125,182602000
2022-05-13,AAPL,141.87518108716213,145.3192870677171,140.42297369266063,144.34786987304688,113990900
2022-05-16,AAPL,142.81719487180055,144.7502078730768,141.47290744658727,142.807373046875,86643800
2022-05-17,AAPL,146.06502676243824,146.95794432736452,143.92595034164182,146.43789672851562,78336300
2022-05-18,AAPL,144.0928072475896,144.59322629502935,137.2732857787909,138.176025390625,109742900
2022-05-19,AAPL,137.25361360845713,139.0001910759216,134.03520018713232,134.7711181640625,136095600
2022-05-20,AAPL,136.47842763585558,138.0581987019196,130.12010100370028,135.006591796875,137426100
2022-05-23,AAPL,135.20285452842407,140.57015125059797,135.0654837610607,140.4229736328125,117726300
2022-05-24,AAPL,138.1661418989175,139.30436527340177,134.75148674775386,137.72459411621094,104132700
2022-05-25,AAPL,135.83079232626383,139.12770462322325,135.74248578484276,137.88156127929688,92482700
2022-05-26,AAPL,134.81034805775556,141.6298510183434,134.56504208814962,141.0803680419922,90601500
2022-05-27,AAPL,142.6601657784012,146.869610416665,142.5326018592053,146.8303680419922,90978500
2022-05-31,AAPL,146.27108722583742,147.8312299883083,144.08294665114528,146.04539489746094,103718400
2022-06-01,AAPL,147.08547543452738,148.89093902040028,144.90715690011942,145.91783142089844,74286600
2022-06-02,AAPL,145.05433838348728,148.42975116841052,144.10254995382152,148.37088012695312,72348100
2022-06-03,AAPL,144.14184075062616,145.19175791698237,141.74766608402808,142.650390625,88570300
2022-06-06,AAPL,144.26939183778111,145.7804854788439,142.17937951644433,143.39610290527344,71598400
2022-06-07,AAPL,141.63969407079793,146.20237980048756,141.39438806442126,145.91783142089844,67808200
2022-06-08,AAPL,145.79030004122362,147.05607272879104,144.6913336785422,145.18194580078125,53950200
2022-06-09,AAPL,144.3184289860741,145.17208908244996,139.85385675234653,139.9617919921875,69473000
2022-06-10,AAPL,137.6461172993445,138.11710068108783,134.48657445941151,134.55526733398438,91437900
2022-06-13,AAPL,130.37522601482007,132.6614796951245,128.9720829038409,129.40382385253906,122207100
2022-06-14,AAPL,130.63038185886012,131.37610685696256,129.01135295389076,130.26731872558594,84784300
2022-06-15,AAPL,131.7685967366082,134.76133366612893,129.67859928442957,132.88719177246094,91533000
2022-06-16,AAPL,129.60007296838003,129.9042500251396,126.61714350302216,127.61799621582031,108123900
2022-06-17,AAPL,127.62782938306579,130.58130861525225,127.37270152778396,129.08984375,134520300
2022-06-21,AAPL,130.91491273074396,134.48656772231706,130.8167993077871,133.31890869140625,81000500
2022-06-22,AAPL,132.25917204519908,135.17340842764006,131.3957051346055,132.8086700439453,73409200
2022-06-23,AAPL,134.25105651395748,135.98781197648614,133.08339771801545,135.673828125,72433800
2022-06-24,AAPL,137.27324957478913,139.24551965514786,137.1457006192552,139.00021362304688,89116800
2022-06-27,AAPL,140.02068012877845,140.79585557470105,138.32316657888146,139.00021362304688,70207900
2022-06-28,AAPL,139.46137923230657,140.72715167094702,134.74169394010806,134.85943603515625,67083400
2022-06-29,AAPL,134.8790886274478,138.0288100068747,134.1039131048046,136.6158447265625,66242400
2022-06-30,AAPL,134.67301697127326,135.77198324759192,131.25836106107414,134.15296936035156,98964500
2022-07-01,AAPL,133.48573480288584,136.42940742984914,133.11287978462988,136.32147216796875,71051600
2022-07-05,AAPL,135.18325151505502,138.951148551157,134.35901187342057,138.90208435058594,73353800
2022-07-06,AAPL,138.6960126584971,141.41399224615117,138.43107799720204,140.2365264892578,74064300
2022-07-07,AAPL,140.59962905400906,143.79842998384117,140.58982220063788,143.60218811035156,66253700
2022-07-08,AAPL,142.53259722881296,144.77960864232728,142.27748437099987,144.2791748046875,64547800
2022-07-11,AAPL,142.93491514840724,143.88670373849325,141.08040216848238,142.14993286132812,63141600
2022-07-12,AAPL,143.0232552435011,145.66275112908062,142.32659434251858,143.1213836669922,77588800
2022-07-13,AAPL,140.30522551606126,143.700252180436,139.4515504526769,142.75828552246094,71185600
2022-07-14,AAPL,141.37478416032295,146.1533412106034,140.5603662797928,145.68235778808594,78140700
2022-07-15,AAPL,146.96771086072485,148.02743444283934,145.41737534090672,147.3503875732422,76259900
2022-07-18,AAPL,147.90974591488566,148.72416382298212,143.94559163866427,144.30865478515625,81420900
2022-07-19,AAPL,145.14266864096726,148.3905180514349,144.15163767930207,148.1648406982422,82982400
2022-07-20,AAPL,148.2825708215841,150.8337592919261,147.54665279809592,150.16651916503906,64823400
2022-07-21,AAPL,151.59910487340264,152.64902171844827,149.0871738807754,152.4331512451172,65086600
2022-07-22,AAPL,152.47238671293337,153.34567541649065,150.52956751320949,151.19679260253906,66675400
2022-07-25,AAPL,151.11834238686484,152.1290021734992,149.4208286149878,150.0782470703125,53623900
2022-07-26,AAPL,149.40119769498725,150.2156156125121,147.96861868617,148.75360107421875,55138700
